,name,text,artist,style
0,Invocada (Part. Léo Santana),"Eu te amava, não posso negar
também sofria, não posso mentir
Agora sou eu que não te quero mais aqui
Aprendi a viver sem você, superei a emoção que eu tinha
Agora tô livre e solteira na pista
Se conforma, eu não vou voltar, agora tu vai ver o que é sofrer
Vou te ensinar como se bota pra fuder

Desço empinando a bunda, subo com a mão no cabelo
Quebro, de ladinho quebro, na boquinha eu levo o dedo
Desço empinando a bunda, subo com a mão no cabelo
Quebro, de ladinho quebro, na boquinha eu levo o dedo
Se eu me invocar
Desço empinando a bunda, subo com a mão no cabelo
Quebro, de ladinho quebro, na boquinha eu levo o dedo
Desço empinando a bunda, subo com a mão no cabelo
Quebro, de ladinho quebro, na boquinha eu levo o dedo

Você me ama, não dá pra negar
e tá sofrendo, não dá pra mentir
Para de ser boba que eu te quero bem aqui
Eu não posso viver sem você
Você também não fica sozinha
Encontro marcado, a gente se esbarra na pista
Diz que vai, mas só pensa em voltar
Sabe que a gente tem tudo a ver
Quando bate o grave a gente bota pra ferver

Desço empinando a bunda, subo com a mão no cabelo
Quebro, de ladinho quebro, na boquinha eu levo o dedo
Desço empinando a bunda, subo com a mão no cabelo
Quebro, de ladinho quebro, na boquinha eu levo o dedo
Se eu me invocar
Desço empinando a bunda, subo com a mão no cabelo
Quebro, de ladinho quebro, na boquinha eu levo o dedo
Desço empinando a bunda, subo com a mão no cabelo
Quebro, de ladinho quebro, na boquinha eu levo o dedo",ludmilla,funk_carioca
0,Espelho,"Quando eu olho no espelho
Tô gostando do que eu vejo
Tô gostando mais, e mais, e mais
E mais, e mais de mim
Mais bonita, mais contente
Eu mudei completamente
Deve ser o seu sorriso baby
Que me deixa assim

A gente se conheceu meio do nada
Mais foi tão forte, não deu pra controlar
E quando a gente se deu na madrugada
Me deixou tão desarmada

É que você me faz bem
Eu quero, muito, muito mais
E só você tem o beijo
Que me satisfaz
E um jeito de fazer gostoso demais, demais

É que você me faz bem
Eu quero, muito, muito mais
E só você tem o beijo
Que me satisfaz
E um jeito de fazer gostoso demais, demais

Quando eu olho no espelho
Tô gostando do que eu vejo
Tô gostando mais, e mais, e mais
E mais, e mais de mim
Mais bonita, mais contente
Eu mudei completamente
Deve ser o seu sorriso baby
Que me deixa assim

A gente se conheceu meio do nada
Mais foi tão forte, não deu pra controlar
E quando a gente se deu na madrugada
Me deixou desarmada

É que você me faz bem
Eu quero, muito, muito mais
E só você tem o beijo
Que me satisfaz
E um jeito de fazer gostoso demais, demais

É que você me faz bem
Eu quero, muito, muito mais
E só você tem o beijo
Que me satisfaz
E um jeito de fazer gostoso demais

Quando eu olho no espelho
Tô gostando do que eu vejo
Tô gostando mais, e mais, e mais
E mais, e mais de mim",ludmilla,funk_carioca
0,A Boba Fui Eu (Com Jão),"Se era isso que você queria
Uma noite apenas
Você vai ter o que quer de mim
Um lance sem compromisso e fim

Se era isso que você queria
Uma noite só
Sem sentimento vai ser assim
Você vai ter o que quer de mim

E a boba fui eu
Que quis acreditar que era amor
Você não mereceu
Mas o meu coração se entregou

Quem mandou eu me apaixonar
Quem mandou eu não me controlar
Quem mandou eu me entregar
Quem mandou eu me apegar

A boba fui eu
A boba fui eu
Quem mandou ficar na tua mão
Quem mandou te dar meu coração

Quem mandou eu me entregar
Quem mandou eu me apegar
A boba fui eu
A boba fui eu

Se era isso que você queria
Uma noite apenas
Você vai ter o que quer de mim
Um lance sem compromisso e fim

E o bobo fui eu
Que quis acreditar que era amor
Você não mereceu
Mas o meu coração se entregou

Quem mandou eu me apaixonar
Quem mandou eu não me controlar
Quem mandou eu me entregar
Quem mandou eu me apegar
O bobo fui eu
O bobo fui eu

Quem mandou ficar na tua mão
Quem mandou te dar meu coração
Quem mandou eu me entregar
Quem mandou eu me apegar
O bobo fui eu
O bobo fui eu

Quem mandou eu me apaixonar
Quem mandou eu não me controlar
Quem mandou eu me entregar
Quem mandou eu me apegar
O bobo fui eu
A boba fui eu

Quem mandou ficar na tua mão
Quem mandou te dar meu coração
Quem mandou eu me entregar
Quem mandou eu me apegar
O bobo fui eu
A boba fui eu
A boba fui eu
O bobo fui eu
A boba fui eu
Se era isso que você queria",ludmilla,funk_carioca
0,Melhor Pra Mim,"Tá decidido, é do meu jeito
Eu quero, tem que ser assim
Sigo minha vida, sou decidida
Eu sei o que é melhor pra mim
Na minha vida, na minha liberdade
Quem manda sou eu
Tudo que eu faço eu deixo de fazer
É problema meu

Porque eu tô no comando
E pronta pro que vier
Baby, eu nunca perco a pose
Sempre dona do poder, eu sou mulher
Que reconhece a sua verdade
Conhece seu corpo, sua intimidade
Respeite a sua vontade e cante assim

Eu sei o que é melhor pra mim
Eu sei o que é melhor pra mim
Eu sei o que é melhor pra mim
Do it for you, do it for you

É faculdade, trabalho, cobrança, ahn
Tanta coisa pra me preocupar
Eu esqueci de tomar a pílula
E aí? Será que eu vou engravidar?
Quero o novo, liberdade
Da rotina eu quero me livrar
Eu vou atrás das novas opções, eu vou mudar
E eu tô aqui pra comandar

Porque eu tô no comando
E pronta pro que vier
Baby, eu nunca perco a pose
Sempre dona do poder, eu sou mulher
Que reconhece a sua verdade
Conhece seu corpo, sua intimidade
Respeite a sua vontade e cante assim

Eu sei o que é melhor pra mim
Eu sei o que é melhor pra mim
Eu sei o que é melhor pra mim
Eu sei o que é melhor pra mim
Do it for you, do it for you
Eu sei o que é melhor pra mim",ludmilla,funk_carioca
0,Favela Chegou (Com Anitta),"Quando solta essa daqui, ninguém fica parado
Desceu da favela pro asfalto
Quando o DJ solta o beat, o baile pega fogo
E sai dominando o mundo todo

ÔÔ, o funk chegou
ÔÔ, a favela chegou

Vai jogando pra trás, vai jogando pra trás
Vai jogando pra trás, vai jogando pra trás
Vai jogando pra trás
Jogando o bumbum

Vai jogando pra trás, vai jogando pra trás
Vai jogando pra trás, vai jogando pra trás
Vai jogando pra trás
Jogando o bumbum

Empina, empina, empina
E joga esse bumbum
Empina, empina
Jogando o bumbum

Empina, empina, empina
E joga esse bumbum
Empina pra cima
Jogando o bumbum

Quando solta essa daqui, ninguém fica parado
Desceu da favela pro asfalto
Quando o DJ solta o beat, o baile pega fogo
E sai dominando o mundo todo

ÔÔ, o funk chegou
ÔÔ, a favela chegou

Vai jogando pra trás, vai jogando pra trás
Vai jogando pra trás, vai jogando pra trás
Vai jogando pra trás
Jogando o bumbum

Vai jogando pra trás, vai jogando pra trás
Vai jogando pra trás, vai jogando pra trás
Vai jogando pra trás
Jogando o bumbum

Empina, empina, empina
E joga esse bumbum
Empina, empina
Jogando o bumbum

Empina, empina, empina
E joga esse bumbum
Empina pra cima
Jogando o bumbum

Empina, empina, empina
E joga esse bumbum
Pra cima, empina
Jogando o bumbum

Empina, empina, empina
E joga esse bumbum
Pra cima, Anitta
Jogando o bumbum

Empina, empina, empina
E joga esse bumbum
Anitta, empina
Jogando o bumbum",ludmilla,funk_carioca
0,Hoje,"Hoje, é hoje, é hoje, é hoje!
Hoje eu tenho uma proposta
A gente se embola
E perde a linha a noite toda

Hoje eu sei que você gosta
Então vem cá encosta
Que assim você me deixa louca

E faz assim
De um jeito com sabor
De quero mais sem fim
Não fala nada e vem
Que hoje eu tô afim
Eu tô na intenção de ter você pra mim
Só pra mim

E hoje você não escapa
Hoje vem que a nossa festa
Hoje eu tô querendo te pegar de novo

Hoje ninguém dorme em casa
Hoje vai ser meu brinquedo
Hoje por que eu quero te pegar gostoso

Hoje você não escapa
Hoje vem que a nossa festa
Hoje eu tô querendo te pegar de novo

Hoje ninguém dorme em casa
Hoje vai ser meu brinquedo
Hoje por que eu quero te pegar gostoso

Hoje, é hoje, é hoje
Eu tô querendo te pegar de novo
Hoje, é hoje, é hoje
Eu tô querendo te pegar gostoso

Hoje eu tenho uma proposta
A gente se embola
E perde a linha a noite toda

Hoje eu sei que você gosta
Então vem cá encosta
Que assim você me deixa louca

E faz assim
De um jeito com sabor
De quero mais sem fim
Não fala nada e vem
Que hoje eu tô afim
Eu tô na intenção de ter você só pra mim
Só pra mim

Hoje você não escapa
Hoje vem que a nossa festa
Hoje eu tô querendo te pegar de novo

Hoje ninguém dorme em casa
Hoje vai ser meu brinquedo
Hoje por que eu quero te pegar gostoso

Hoje você não escapa
Hoje vem que a nossa festa
Hoje eu tô querendo te pegar de novo

Hoje ninguém dorme em casa
Hoje vai ser meu brinquedo
Hoje por que eu quero te pegar gostoso

Hoje, é hoje, é hoje
Eu tô querendo te pegar gostoso
Hoje, é hoje, é hoje
Tô querendo te pegar de novo",ludmilla,funk_carioca
0,Flash,"Hoje eu tô vivendo
Me sinto tão leve
O clima tá bom demais
Eu tô em paz, no bad
Devo nada a ninguém, não
Então nem me pede
Se gosta ou não, tanto faz
Eu tô jogando pra trás e sorrindo pro flash
Vê se aceita que dói menos
Ninguém me controla, então vê se me esquece
Quanto mais a sua inveja aumenta, mais a minha bunda cresce
Então

Desce, hoje eu brilho mais que flash
Só te quero se der match
Se não der, desaparece
Vai, vai
Então desce, meu coração não obedece
Gosto quando o sangue ferve
Sou dona do meu prazer
e eu posso escolher quem me aquece
Desce, hoje eu brilho mais que flash
Só te quero se der match
Se não der, desaparece
Vai, vai
Então desce, meu coração não obedece
Gosto quando o sangue ferve
Sou dona do meu prazer
e eu posso escolher quem me aquece

Hoje eu tô vivendo
Me sinto tão leve
O clima tá bom demais
Eu tô em paz, no bad
Devo nada a ninguém, não
Então nem me pede
Se gosta ou não, tanto faz
Eu tô jogando pra trás e sorrindo pro flash
Vê se aceita que dói menos
Ninguém me controla, então vê se me esquece
Quanto mais a sua inveja aumenta, mais a minha bunda cresce
Então

Desce, hoje eu brilho mais que flash
Só te quero se der match
Se não der, desaparece
Vai, vai
Então desce, meu coração não obedece
Gosto quando o sangue ferve
Sou dona do meu prazer
e eu posso escolher quem me aquece
Desce, hoje eu brilho mais que flash
Só te quero se der match
Se não der, desaparece
Vai, vai
Então desce, meu coração não obedece
Gosto quando o sangue ferve
Sou dona do meu prazer
e eu posso escolher quem me aquece

E eu posso escolher quem me aquece
Tô jogando pra trás e sorrindo pro flash
Flash!",ludmilla,funk_carioca
0,Fala Mal de Mim,"Não olha pro lado, quem tá passando é o bonde
Se ficar de caozada, a porrada come
Não olha pro lado, quem tá passando é o bonde
Se ficar de caozada, a porrada come

As mina aqui da área, no baile se revela
Não importa o que eu faça, vira moda entre elas
Fala mal do meu cabelo e da minha maquiagem
Ô coisa escrota, pode falar a vontade

Essa mina recalcada não arruma um namorado
Não mexe com o meu, não sou de mandar recado
Fala mal de mim na roda dos amigos
Que coisa garota, eu nunca fiz nada contigo

Se entrar no meu caminho, vai ficar perdida
Oh rata molhada, se mete na tua vida
Não adianta, não tem vergonha na cara
Fala mal de mim mas é minha fã encubada

Ô recalcada, escuta o papo da Ludmilla
Não olha pro lado, quem tá passando é o bonde
Se ficar de caozada, a porrada come
Não olha pro lado, quem tá passando é o bonde
Se ficar de caozada, a porrada come (2x)

As mina aqui da área, no baile se revela
Não importa o que eu faça, vira moda entre elas
Fala mal do meu cabelo e da minha maquiagem
Ô coisa escrota, pode falar a vontade

Essa mina recalcada não arruma um namorado
Não mexe com o meu, não sou de mandar recado
Fala mal de mim na roda dos amigos
Que coisa garota, eu nunca fiz nada contigo

Se entrar no meu caminho, vai ficar perdida
Oh rata molhada, se mete na tua vida
Não adianta, não tem vergonha na cara
Fala mal de mim mas é minha fã encubada

Ô recalcada, escuta o papo da Ludmilla
Não olha pro lado, quem tá passando é o bonde
Se ficar de caozada, a porrada come
Não olha pro lado, quem tá passando é o bonde
Se ficar de caozada, a porrada come",ludmilla,funk_carioca
0,Duas Doses de Saudade,"É fácil, dar a mão beijar de olhos fechados, sentir tesão
Difícil é sentir, a conexão aquela forte que vem do coração
Outras bocas beijei mas não te esqueci,
Em outras camas deitei mas estou aqui
Eu não tô pedindo pra você voltar,
Só tô cantando pra você me escutar

Nem eu sei de onde vem tanto querer
Porque eu não sei te amar sem sofrer
Você não presta, parece que eu gosto disso,
Eu minto pra você, você perde o juízo

Vamos pra noite, mais uma vez pra nos esquecer
E logo uma amiga me pergunta por você
Aí eu bebo duas doses de saudade,
E no final da noite: rá! você já sabe

É ligação,sua mãe fica puta
Com os meus gritos no seu portão
Eu vou embora arrependida do que eu fiz,
Você me liga e diz...

Vamos conversar, tô com saudade de você,
Ficar longe machuca, eu quero você meu bem querer
Você me tira a paz,
Parece uma droga que eu não me livro mais
A nossa vida é uma loucura,
É um Deus nos acuda

Vamos conversar, tô com saudade de você
Ficar longe machuca, eu quero você meu bem querer
Você me tira a paz,
Parece uma droga que eu não me livro mais
A nossa vida é uma loucura, é um Deus nos acuda",ludmilla,funk_carioca
0,Cheguei,"Cheguei (cheguei)
Cheguei chegando
Bagunçando a zorra toda
E que se dane
Eu quero mais é que se exploda
Porque ninguém vai estragar meu dia
Avisa lá, pode falar

Que eu cheguei (cheguei)
Cheguei chegando
Bagunçando a zorra toda
E que se dane
Eu quero mais é que se exploda
Porque ninguém vai estragar meu dia
Avisa lá, pode falar

Que eu cheguei com tudo
Cheguei quebrando tudo
Pode me olhar, apaga a luz e aumenta o som
A recalcada pira
Falsiane conspira
Pra despertar inveja alheia eu tenho dom

Se não gosta, senta e chora
Hoje eu tô a fim de incomodar
Se não gosta, senta e chora
Mas saí de casa pra causar

Cheguei (cheguei)
Cheguei chegando
Bagunçando a zorra toda
E que se dane
Eu quero mais é que se exploda
Porque ninguém vai estragar meu dia
Avisa lá, pode falar

Que eu cheguei (cheguei)
Cheguei chegando
Bagunçando a zorra toda
E que se dane
Eu quero mais é que se exploda
Porque ninguém vai estragar meu dia
Avisa lá, pode falar

Que eu cheguei com tudo
Cheguei quebrando tudo
Pode me olhar, apaga a luz e aumenta o som
A recalcada pira
Falsiane conspira
Pra despertar inveja alheia eu tenho dom

Se não gosta, senta e chora
Hoje eu tô a fim de incomodar
Se não gosta, senta e chora
Mas saí de casa pra causar

Cheguei (cheguei)
Cheguei chegando
Bagunçando a zorra toda
E que se dane
Eu quero mais é que se exploda
Porque ninguém vai estragar meu dia
Avisa lá, pode falar

Que eu cheguei (cheguei)
Cheguei chegando
Bagunçando a zorra toda
E que se dane
Eu quero mais é que se exploda
Hoje ninguém vai estragar meu dia
Avisa lá, pode falar

Que eu cheguei",ludmilla,funk_carioca
0,"Vem Amor, Bate Não Para","O refrão é com vocês, tá?

Já tava com saudade, amor, aonde você tava?
Olhei no zap e no Instagram, mas não te achava
Fui no seu portão, sua mãe me atendeu
Olhei pra cara dela, perguntei: Cadê o Mateus?

Ela me respondeu: Ele tá lá em cima
Vai, chama ele, só não demora, menina
Bagulho pegando fogo, aquele clima de maldade
Sexo com saudade, tá ligado, aí já sabe

Vem amor bate e não para
Com o **** na minha cara
Vem amor bate e não para
Com o **** na minha cara
Vem amor bate e não para
Com o **** na minha cara
Vem amor bate e não para
Com o **** na minha cara
Vem amor, vem amor
Vem amor bate e não para
Vem amor, vem amor
Vem amor bate e não para
Vem amor, vem amor
Com o **** na minha cara

Já tava com saudade, amor, aonde você tava?
Olhei no zap e no Instagram, mas não te achava
Fui no seu portão, sua mãe me atendeu
Olhei pra cara dela, perguntei: Cadê o Mateus?
Ela me respondeu: Ele tá lá em cima
Vai, chama ele, só não demora, menina
Bagulho pegando fogo, aquele clima de maldade
Sexo com saudade, tá ligado, aí já sabe

Vem amor bate e não para
Com o **** na minha cara
Vem amor bate e não para
Com o **** na minha cara
Vem amor bate e não para
Com o **** na minha cara
Vem amor bate e não para
Com o **** na minha cara
Vem amor, vem amor
Vem amor bate e não para
Vem amor, vem amor
Vem amor bate e não para
Vem amor, vem amor
Com o **** na minha cara",ludmilla,funk_carioca
0,700 por Hora,"Reclama, mas gosta do meu estilo independente
Me mudei de endereço, vou morar na sua mente
Vestidinho da Gucci, só pra ficar indecente
Com meu rolex no pulso, salto fino
O mar tá quente
Não tente me rastrear, sou bicho solto
Sofri de emoção uma vez
Me blindei pra encarar esse mundo louco
Vivo a vida avançada porque a vida é minha
A última mulher que andou na linha
O trem passou por cima

Eu gosto que joga pro alto, me bota de quatro
Puxa meu cabelo
700 por hora mordendo a fronha do meu travesseiro
Eu gosto que joga pro alto, me bota de quatro
Puxa meu cabelo
700 por hora mordendo a fronha do meu travesseiro

Vai, vai, vai, vai
Se fizer gostoso, a Ludmilla pede mais
Vai, vai, vai, vai
Se fizer gostoso, a Ludmilla pede mais

Reclama, mas gosta do meu estilo independente
Me mudei de endereço, vou morar na sua mente
Vestidinho da Gucci, só pra ficar indecente
Com meu rolex no pulso, salto fino
O mar tá quente
Não tente me rastrear, sou bicho solto
Sofri de emoção uma vez
Me blindei pra encarar esse mundo louco
Vivo a vida avançada porque a vida é minha
A última mulher que andou na linha
O trem passou por cima

Eu gosto que joga pro alto, me bota de quatro
Puxa meu cabelo
700 por hora mordendo a fronha do meu travesseiro
Eu gosto que joga pro alto, me bota de quatro
Puxa meu cabelo
700 por hora mordendo a fronha do meu travesseiro

Vai, vai, vai, vai
Se fizer gostoso, a Ludmilla pede mais
Vai, vai, vai, vai
Se fizer gostoso, a Ludmilla pede mais",ludmilla,funk_carioca
0,Sou Eu,"Quem é, que quando passa já te deixa tonto?
Quem é, que te provoca, te deixa no ponto?
Quem é, que só de rebolar te enlouqueceu?
Quem é?
Quem é?
Quem é?

A danada sou eu
A danada sou eu
A danada sou eu, eu, eu
A danada sou eu

Atrevida
Eu tô livre e tô solta na pista
Desse jeito eu me jogo na vida
E a festa vai até de manhã (de manhã)
Esquece, tô sozinha e não quero estresse
Eu tô fora de cara chiclete
Eu te quero mas deixa pra amanhã (pra amanhã)

Porque eu hoje vou zoar
Eu vou me acabar
Deixa eu beber, curtir
Amor, deixa eu vacilar

Porque eu hoje vou zoar
Eu vou me acabar
Mas amanhã me espera
Que você já sabe

Quem é, que quando passa já te deixa tonto?
Quem é, que te provoca, te deixa no ponto?
Quem é, que só de rebolar te enlouqueceu?
Quem é?
Quem é?
Quem é?

A danada sou eu
A danada sou eu (hmm)
A danada sou eu, eu, eu
A danada sou eu

Atrevida
Eu tô livre e tô solta na pista
Desse jeito eu me jogo na vida
E a festa vai até de manhã (de manhã)
Esquece, tô sozinha e não quero estresse
Eu tô fora de cara chiclete
Eu te quero mas deixa pra amanhã (pra amanhã)

Porque eu hoje vou zoar
Eu vou me acabar
Deixa eu beber, curtir
Amor, deixa eu vacilar

Porque eu hoje vou zoar
Eu vou me acabar
Mas amanhã me espera
Que você já sabe

Quem é, que quando passa já te deixa tonto?
Quem é, que te provoca, te deixa no ponto?
Quem é, que só de rebolar te enlouqueceu?
Quem é?
Quem é?
Quem é?

A danada sou eu
A danada sou eu
A danada sou eu, eu, eu
A danada sou eu

A danada sou eu",ludmilla,funk_carioca
0,Malokera,"Skrillex (Yeah, yo)
Skrillex!
Ludmilla (Yeah, ahn)
MC Lan, TroyBoi, Ty Dolla (Ahn)
E ele, Herbert Richers, aha (Ma-lo-ke-ra)

Vai, malokera
Vai, representa
Vai, malokera
Vai, representa
E senta que senta, que senta, que senta
Que senta, que senta, que senta
Oi, senta que senta, que senta, que senta
Que senta, que senta, que senta, ahn, ahn
Vai, malokera
Vai, representa
Vai, malokera
Vai, representa
E senta que senta, que senta, que senta
Que senta, que senta, que senta
Ai, senta que senta, que senta, que senta
Que senta, que senta, que senta, caralho (Ahn, ahn)

Booty shake, c'mon, c'mon, lady
Todas menina vai flexionando
jogando a bundinha pra trás e pra frente, ahn
Booty shake, c'mon, c'mon, lady
Joga essa bunda encostando na tropa, vai
joga essa bunda encostando na gente, porra
Booty shake, c'mon, c'mon, lady
Hoje você vai sentar pro patrão
e logo depois vai sentar pro gerente, porra
Booty shake, c'mon, c'mon, lady
Depois de embrazar nós vai soltar fumaça
porque hoje nós tá numa onda diferente, então

Booty shake, c'mon, c'mon, babe
Back it up, back it up, back it up on me
Now drop it, now drop it down all the way into the ground
Twerking that thing on his face
Bet that she can do that on a dick
Left to the right to the left to the right she
I wanna knock it down, I wanna pipe it
Said she can take it, she says she can handle it
Fucking all night, baby, testing my stamina
Give you that plantain
That extra banana dick
She says I'm far from the average
Hey, put that lil' pretty thing all on my face (Ahn, ahn)
Give you that just like a steak
Brrp, that's where my tongue go
Twerk to the sound of the bongo, seesh!

Vai, malokera
Vai, representa
Vai, malokera
Vai, representa
E senta que senta, que senta, que senta
Que senta, que senta, que senta
Oi, senta que senta, que senta, que senta (Ma-lo-ke-ra)
Que senta, que senta, que senta, ahn, ahn

Chamou de malokera, minha cintura canta
Corpão ignorante, será que tu levanta?
Porque se eu bater no chão
se eu bater no chão vai rolar explosão (Boom!)
Se eu bater no chão
se eu bater no chão vai rolar explosão, caralho!

Booty shake, c'mon, c'mon, lady
Todas menina vai flexionando
jogando a bundinha pra trás e pra frente, ahn
Booty shake, c'mon, c'mon, lady
Joga essa bunda encostando na tropa
vai, joga essa bunda encostando na gente, porra
Booty shake, c'mon, c'mon, lady
Hoje você vai sentar pro patrão
e logo depois vai sentar pro gerente, porra
Booty shake, c'mon, c'mon, lady
Depois de gozar nós vai soltar fumaça
ficando bem louco de entorpecente, então

Foram me chamar, eu tô aqui
Cadê o drink e o baseado?
E o DJ bota essa porra pra tocar
Bora, que chegou a bagunceira e o caô já tá formado
Já tô louca e ninguém vai me parar
Chama a Lud, chama (Chama, chama)
Chama, deita na cama (Chama, chama)
Chama a Lud, chama, vê se não gama
Já conhece a minha fama, não pode se apaixonar

Ma-lo-ke-ra
Le petit petit polá, vem que o Lan vai te pegar
Ma-lo-ke-ra
Le petit petit polá, Skrillex vai te pegar",ludmilla,funk_carioca
0,Não Quero Mais (Part. Belo),"Mais uma vez você mudou
E a gente não se fala mais
Da outra vez, você jurou
Que o que passou ficou pra trás
Eu avisei que era melhor
Esquecer e só viver em paz
Cadê você?
Que deu um nó
Cria os sonhos e depois desfaz

Mas te confesso que um beijo
Já me desperta, o desejo do que a gente faz
Mas, se for pra ser desse jeito
Sem compromisso eu respeito
Mas não quero mais

Eu não quero mais
Te amar demais, me entregar demais
Pra você dizer que tanto faz
Eu não quero mais, não quero mais
Eu não quero mais
Te amar demais, pra sofrer demais
Por alguém que diz que tanto faz
Eu não quero mais, não quero mais

Mais uma vez o nosso amor
Se perdeu porque eu falei demais
Mais uma vez não dei valor
E você quer me deixar pra trás
Sem teu calor, tudo é pior
Tua indiferença dói demais
Cadê você?
Meu grande amor, eu prometo que não erro mais

E te confesso que um beijo
Já me desperta, o desejo do que a gente faz
E se for pra ser do seu jeito
E só dizer eu aceito pra te ver em paz

Eu não quero mais
Te amar demais, me entregar demais
E depois dizer que tanto faz
Eu não quero mais, não quero mais, nunca mais
Eu não quero mais
Pra sofrer demais
E dizer meu bem que tanto faz
Eu não quero mais, não quero mais, nunca mais

Eu tô aqui, só a dois passos de você
Você ta aí, a dez mil milhas pra entender
Pra decidir, se vai fugir ou vai querer

Eu tô aqui, a um passo de te esquecer
Você ta aí, a um segundo de ver que eu sou capaz
De dizer não quero mais

Eu não quero mais
Me entregar demais
E depois dizer que tanto faz
Eu não quero mais, não quero mais, nunca mais
Eu não quero mais
Te amar demais, pra sofrer demais
Por alguém que diz, que diz, que tanto faz
Não quero mais",ludmilla,funk_carioca
0,Clichê (com Felipe Araújo),"Pode parecer clichê
Mas amor, eu e você
como a lua e o mar tem que acontecer

Se a gente se perder
Eu não quero nem saber
Esse amor tá no ar
Tem que acontecer

Vem, que igual nós dois não tem
E você faz tão bem, faz tão bem
Que eu tô querendo te roubar um beijo

E você é louco por mim
Quando a gente se encontra é assim
Não tem fim, não tem fim
Esse é o nosso desejo

Quando a noite chegar vou pegar você
Se prepara que hoje eu quero fazer
Só pra te enlouquecer
Só pra te enlouquecer

Quando a noite chegar vou pegar você
Se prepara que hoje eu quero fazer
Só pra te enlouquecer
Só pra satisfazer meu ego

Envolvente, sabe o que fazer
Quando ela quer faz acontecer
Cheia de atitude, pura tentação
Se ela quiser, tu vai dizer que não?

Tem essa pegada de mulher independente
Sabe o seu valor, nunca tá carente
Eu já sei de cor tudo que vai acontecer
Quando ela me liga e diz que quer enlouquecer

Pode parecer clichê
Mas amor, eu e você
como a lua e o mar tem que acontecer
(tem que acontecer)

Se a gente se perder
Eu não quero nem saber
Esse amor tá no ar
Vai acontecer
(E vai acontecer)

Então vem, que igual nós dois não tem
E você faz tão bem, faz tão bem
Que eu tô querendo te roubar um beijo

E você é doida por mim
Quando a gente se encontra é assim
Não tem fim, não tem fim
Esse é o nosso desejo

Quando a noite chegar vou pegar você
Se prepara que hoje eu quero fazer
Só pra te enlouquecer
Só pra te enlouquecer

Quando a noite chegar vou pegar você
Se prepara que hoje eu quero fazer
Só pra te enlouquecer
Só pra satisfazer meu ego

Eu vou satisfazer (meu ego)
Deixa eu satisfazer (meu ego)
Eu vou pegar você (meu ego)
Vem matar a minha sede
Vem fazer a minha vontade
Eu sei que no seu território
Eu mando em tudo
E você também sabe
(então vem)",ludmilla,funk_carioca
0,"Desce com Maldade, Sobe com Autoridade (Part. Simone & Simaria)","Já tá doidinha, perdendo a linha
Quem olha pensa que ela é princesinha
Esse decote que me comove
Uma mulher de onde tu veio tem mais lote
Essa tua boca é uma loucura
Tem o veneno que me mata e que me cura

Não me olha não, pra eu não me apaixonar
Mas faz aquele movimento do bumbum, bumbum, bumbum com pressão pra me ganhar

Desce com maldade, sobe com autoridade
Desce com maldade, sobe com autoridade
Desce com maldade, sobe com autoridade
E nesse clima de outro mundo, isso vai virar sacanagem
Desce com maldade, sobe com autoridade
Desce com maldade, sobe com autoridade
Desce com maldade, sobe com autoridade
E nesse clima de outro mundo, isso vai virar sacanagem

Essa mina é demais (An?)
Rebolando então? (An?)
Maravilinda, se ela quiser, tem qualquer um na sua mão
E no baile ela chega (An?)
E se vira nos 30 (O quê?)
Fica bem louca
Sobe na mesa
E põe a culpa na pinga

Não me olha não, pra eu não me apaixonar
Mas faz aquele movimento com o bumbum, bumbum, bumbum com pressão pra me ganhar

Desce com maldade, sobe com autoridade
Desce com maldade, sobe com autoridade
Desce com maldade, sobe com autoridade
E nesse clima de outro mundo, isso vai virar sacanagem
Desce com maldade, sobe com autoridade
Desce com maldade, sobe com autoridade
Desce com maldade, sobe com autoridade
E nesse clima de outro mundo, isso vai virar sacanagem",ludmilla,funk_carioca
